"id","V","A","D","stdV","stdA","stdD","N"
"Nathans_Bylichka_48838_48882","2.8","2.8","3.2","0.4","0.4","0.75","5"
"Nathans_Bylichka_48883_48913","2.4","2.6","3.0","0.49","0.49","0.63","5"
"Nathans_Bylichka_48914_48952","3.2","3.2","3.2","0.4","0.4","0.4","5"
"Nathans_Bylichka_48953_48964","4.0","3.0","3.0","0.63","0.0","0.0","5"
"Nathans_Bylichka_48977_49106","3.0","3.0","3.0","0.0","0.0","0.0","3"
"Nathans_Bylichka_49107_49189","3.2","3.4","3.6","0.4","0.49","0.49","5"
"Nathans_Bylichka_4918_5012","2.8","3.4","2.8","0.4","0.49","0.4","5"
"Nathans_Bylichka_49202_49246","3.0","3.0","3.0","0.0","0.0","0.0","3"
"Nathans_Bylichka_49247_49365","2.4","3.8","2.6","0.49","0.4","0.8","5"
"Nathans_Bylichka_49366_49408","2.2","2.6","2.6","0.4","1.02","0.49","5"
"Nathans_Bylichka_49409_49456","3.0","2.67","3.67","0.0","0.47","0.47","3"
"Nathans_Bylichka_49457_49635","2.4","3.8","2.6","1.36","0.75","0.8","5"
"Nathans_Bylichka_49636_49716","3.0","2.67","3.67","0.0","0.47","0.47","3"
"Nathans_Bylichka_49717_49745","3.2","3.0","3.6","0.4","0.0","0.49","5"
"Nathans_Bylichka_49746_49826","3.0","3.0","3.0","0.0","0.0","0.0","5"
"Nathans_Bylichka_49840_49935","2.8","3.0","2.8","0.4","0.63","0.75","5"
"Nathans_Bylichka_49936_49998","2.6","3.8","2.8","0.49","0.4","0.4","5"
"Nathans_Bylichka_49999_50042","3.2","2.8","3.2","0.4","0.75","0.4","5"
"Nathans_Bylichka_50043_50143","2.67","3.67","3.67","0.47","0.94","0.94","3"
"Nathans_Bylichka_5013_5087","3.0","2.8","2.8","0.0","0.4","0.4","5"
"Nathans_Bylichka_50144_50198","3.2","3.0","3.0","0.4","0.63","0.0","5"
"Nathans_Bylichka_50211_50372","3.2","3.6","3.0","0.75","0.49","0.63","5"
"Nathans_Bylichka_50432_50585","2.6","3.0","2.6","0.49","0.63","0.49","5"
"Nathans_Bylichka_50586_50704","3.0","3.0","3.0","0.0","0.0","0.82","3"
"Nathans_Bylichka_50705_50834","2.33","3.67","2.5","0.75","0.75","0.76","6"
"Nathans_Bylichka_50835_50919","3.0","3.0","3.33","0.0","0.82","0.47","3"
"Nathans_Bylichka_50933_51041","2.6","3.2","3.2","0.49","0.4","0.4","5"
"Nathans_Bylichka_5101_5184","3.0","3.0","3.33","0.0","0.0","0.47","3"
"Nathans_Bylichka_51042_51220","2.6","3.2","2.6","0.49","0.4","0.49","5"
"Nathans_Bylichka_51234_51248","2.8","2.6","2.8","0.4","0.49","0.4","5"
"Nathans_Bylichka_51249_51284","2.8","3.6","2.8","0.4","0.49","0.4","5"
"Nathans_Bylichka_51285_51308","2.6","3.2","3.2","0.49","0.4","0.4","5"
"Nathans_Bylichka_51309_51320","2.2","4.0","3.4","0.75","0.63","0.49","5"
"Nathans_Bylichka_51333_51339","3.4","3.2","3.0","0.49","0.4","0.0","5"
"Nathans_Bylichka_51333_51366","3.4","4.2","3.2","1.02","0.4","0.4","5"
"Nathans_Bylichka_51355_51366","3.0","3.6","3.0","0.0","0.49","0.0","5"
"Nathans_Bylichka_51367_51404","3.0","3.5","3.0","0.0","0.5","0.0","2"
"Nathans_Bylichka_51417_51510","2.2","2.8","2.4","0.75","0.4","0.8","5"
"Nathans_Bylichka_51511_51538","2.8","2.6","2.6","0.4","0.49","0.8","5"
"Nathans_Bylichka_51561_51598","2.4","3.2","2.6","0.49","0.4","0.49","5"
"Nathans_Bylichka_51611_51626","3.0","4.2","3.2","0.63","0.75","0.4","5"
"Nathans_Bylichka_51627_51648","2.0","3.67","3.0","0.0","0.47","0.82","3"
"Nathans_Bylichka_51649_51688","2.8","3.0","2.8","0.4","0.0","0.4","5"
"Nathans_Bylichka_51701_51730","2.6","3.8","3.2","0.49","0.75","0.4","5"
"Nathans_Bylichka_51731_51786","2.4","3.8","2.8","0.49","0.75","0.75","5"
"Nathans_Bylichka_51787_51838","2.0","3.6","2.0","0.0","0.49","0.0","5"
"Nathans_Bylichka_51839_51859","2.0","3.83","3.17","0.0","0.37","0.9","6"
"Nathans_Bylichka_5185_5306","3.2","2.8","2.8","0.4","0.4","0.4","5"
"Nathans_Bylichka_51860_51877","2.67","3.0","3.67","0.47","0.0","0.47","3"
"Nathans_Bylichka_51878_51937","2.6","3.6","3.2","0.49","0.49","0.75","5"
"Nathans_Bylichka_51981_52084","3.2","3.6","3.6","0.75","0.8","0.8","5"
"Nathans_Bylichka_52097_52120","1.67","4.0","2.33","0.47","0.0","0.47","3"
"Nathans_Bylichka_52121_52192","2.6","3.6","3.4","0.49","0.49","0.49","5"
"Nathans_Bylichka_52193_52289","2.6","3.4","2.8","0.49","0.49","0.4","5"
"Nathans_Bylichka_52290_52336","3.2","2.8","3.2","0.4","0.4","0.75","5"
"Nathans_Bylichka_52337_52404","2.8","3.4","3.0","0.4","0.49","0.0","5"
"Nathans_Bylichka_52405_52566","2.8","3.4","3.4","0.4","0.8","0.8","5"
"Nathans_Bylichka_52579_52684","2.2","3.4","2.4","0.75","0.49","0.49","5"
"Nathans_Bylichka_52685_52792","2.0","3.6","2.6","0.63","0.8","0.8","5"
"Nathans_Bylichka_52793_52846","3.0","3.6","3.4","0.0","0.49","1.02","5"
"Nathans_Bylichka_52847_52917","2.6","2.8","3.0","0.49","0.4","0.63","5"
"Nathans_Bylichka_52930_52976","3.0","3.0","3.0","0.0","0.0","0.0","5"
"Nathans_Bylichka_52930_53007","2.6","2.8","3.0","0.49","0.4","0.0","5"
"Nathans_Bylichka_53008_53041","3.2","3.6","3.0","0.4","0.49","0.63","5"
"Nathans_Bylichka_53042_53076","3.0","3.2","3.2","0.0","0.4","0.98","5"
"Nathans_Bylichka_5307_5428","2.8","3.2","2.8","0.4","0.4","0.4","5"
"Nathans_Bylichka_53077_53090","3.2","3.2","3.4","0.4","0.4","0.49","5"
"Nathans_Bylichka_53091_53166","3.0","3.0","3.33","0.0","0.0","0.47","3"
"Nathans_Bylichka_53167_53191","3.4","3.2","3.4","0.8","0.4","0.49","5"
"Nathans_Bylichka_53204_53295","2.6","3.6","2.4","0.8","0.49","0.8","5"
"Nathans_Bylichka_53296_53373","3.2","3.6","3.0","0.4","0.49","0.63","5"
"Nathans_Bylichka_53374_53384","3.0","3.0","2.67","0.82","0.0","0.47","3"
"Nathans_Bylichka_53385_53401","3.4","3.2","3.6","0.49","0.75","0.49","5"
"Nathans_Bylichka_53414_53470","2.8","3.2","3.2","0.4","0.4","0.4","5"
"Nathans_Bylichka_53471_53659","2.4","3.8","3.0","0.49","0.75","1.26","5"
"Nathans_Bylichka_53660_53712","3.4","3.2","3.2","0.49","0.75","0.4","5"
"Nathans_Bylichka_53713_53829","3.0","3.0","3.0","0.0","0.63","0.0","5"
"Nathans_Bylichka_53830_53936","3.0","3.33","3.67","0.0","0.47","0.47","3"
"Nathans_Bylichka_53937_54010","3.0","2.8","3.0","0.0","0.4","0.0","5"
"Nathans_Bylichka_54011_54088","3.0","3.4","2.6","0.0","0.49","0.49","5"
"Nathans_Bylichka_54102_54197","2.2","3.6","2.6","0.75","0.49","0.49","5"
"Nathans_Bylichka_54198_54290","2.25","3.5","3.25","0.83","0.87","0.43","4"
"Nathans_Bylichka_5429_5470","3.0","3.0","3.0","0.0","0.0","0.0","5"
"Nathans_Bylichka_54304_54357","3.2","3.0","3.0","0.4","0.0","0.0","5"
"Nathans_Bylichka_54358_54442","3.0","3.2","3.0","0.63","0.4","0.63","5"
"Nathans_Bylichka_54443_54525","2.6","2.8","3.0","0.49","0.75","0.63","5"
"Nathans_Bylichka_545_749","3.0","2.0","3.0","0.0","1.0","0.0","2"
"Nathans_Bylichka_54526_54621","3.0","3.5","3.0","0.0","0.5","0.0","2"
"Nathans_Bylichka_54622_54694","2.8","3.0","3.0","0.4","0.0","0.0","5"
"Nathans_Bylichka_54695_54803","2.6","3.2","2.6","0.8","0.4","0.8","5"
"Nathans_Bylichka_5471_5566","3.2","3.2","3.2","0.4","0.4","0.4","5"
"Nathans_Bylichka_54804_54840","3.2","4.0","3.2","0.4","0.0","0.4","5"
"Nathans_Bylichka_54832_54840","3.33","4.17","3.0","0.75","0.69","1.0","6"
"Nathans_Bylichka_54841_54853","2.6","4.2","3.6","0.49","0.4","0.49","5"
"Nathans_Bylichka_54854_54946","2.4","3.6","2.8","0.8","0.8","0.98","5"
"Nathans_Bylichka_54947_55030","3.0","3.5","2.5","0.0","0.5","0.5","2"
"Nathans_Bylichka_55031_55116","3.5","3.0","3.25","0.5","0.71","0.43","4"
"Nathans_Bylichka_55117_55218","2.8","3.4","2.8","0.4","0.49","0.4","5"
"Nathans_Bylichka_55231_55277","3.4","3.4","3.4","0.49","0.49","0.49","5"
"Nathans_Bylichka_55278_55366","2.67","3.33","3.0","0.47","0.47","0.0","3"
"Nathans_Bylichka_55367_55434","2.8","3.0","2.8","0.4","0.63","0.4","5"
"Nathans_Bylichka_55435_55533","2.8","3.2","2.6","0.4","0.4","0.8","5"
"Nathans_Bylichka_55534_55576","2.6","3.2","2.6","0.49","0.75","0.8","5"
"Nathans_Bylichka_55577_55633","2.4","3.6","2.4","0.49","0.49","0.8","5"
"Nathans_Bylichka_55634_55827","2.4","3.2","2.4","0.8","0.75","0.8","5"
"Nathans_Bylichka_5567_5671","3.6","3.2","3.2","0.8","0.75","0.4","5"
"Nathans_Bylichka_55828_55946","2.8","3.4","3.4","0.4","0.8","0.8","5"
"Nathans_Bylichka_55947_55998","3.0","3.0","3.0","0.0","0.0","0.0","5"
"Nathans_Bylichka_55999_56057","3.33","3.67","3.0","0.47","0.47","0.0","3"
"Nathans_Bylichka_56058_56169","2.0","4.0","2.0","0.63","0.63","0.63","5"
"Nathans_Bylichka_56170_56267","2.0","3.0","2.0","0.0","0.82","0.0","3"
"Nathans_Bylichka_56280_56354","1.8","3.4","2.4","0.4","0.8","0.49","5"
"Nathans_Bylichka_56355_56441","3.0","3.4","3.0","0.0","0.49","0.63","5"
"Nathans_Bylichka_56442_56571","2.5","3.0","3.5","0.5","0.0","0.5","2"
"Nathans_Bylichka_56531_56571","2.4","2.8","3.2","0.49","0.4","0.4","5"
"Nathans_Bylichka_56572_56622","2.0","3.8","2.0","0.63","0.4","0.63","5"
"Nathans_Bylichka_56635_56672","2.2","3.2","2.6","0.4","0.4","0.49","5"
"Nathans_Bylichka_56673_56758","2.0","3.5","2.5","0.71","0.5","0.5","4"
"Nathans_Bylichka_5672_5834","2.8","3.0","3.0","0.4","1.1","0.0","5"
"Nathans_Bylichka_56759_56816","3.0","3.0","3.0","0.0","0.0","0.0","2"
"Nathans_Bylichka_56817_56874","3.0","2.8","2.8","0.0","0.4","0.4","5"
"Nathans_Bylichka_56887_57054","2.6","3.2","2.8","0.8","0.4","0.4","5"
"Nathans_Bylichka_57055_57117","3.2","3.0","2.6","0.4","0.63","0.49","5"
"Nathans_Bylichka_57108_57117","3.0","2.67","3.33","0.0","0.47","0.47","3"
"Nathans_Bylichka_57118_57175","3.0","3.0","3.0","0.0","0.0","0.0","5"
"Nathans_Bylichka_57176_57235","3.0","3.2","3.2","0.0","0.4","0.4","5"
"Nathans_Bylichka_57248_57284","3.0","3.0","3.0","0.0","0.0","0.0","5"
"Nathans_Bylichka_57285_57332","2.4","3.6","3.0","0.49","0.49","0.63","5"
"Nathans_Bylichka_57333_57412","3.4","3.2","3.2","0.49","0.4","0.4","5"
"Nathans_Bylichka_57413_57508","2.2","3.6","2.8","0.4","0.49","0.75","5"
"Nathans_Bylichka_57509_57573","2.0","3.67","2.0","0.82","0.94","0.0","3"
"Nathans_Bylichka_57586_57786","3.0","3.0","3.0","0.0","0.0","0.0","2"
"Nathans_Bylichka_57787_57877","3.0","3.2","3.2","0.0","0.4","0.4","5"
"Nathans_Bylichka_57890_57977","3.0","4.25","3.25","1.22","0.43","0.43","4"
"Nathans_Bylichka_57978_58040","3.6","3.8","3.2","0.8","0.75","0.75","5"
"Nathans_Bylichka_58041_58059","3.4","3.8","3.4","0.8","0.4","0.49","5"
"Nathans_Bylichka_58041_58074","4.0","4.0","3.8","0.63","0.63","0.75","5"
"Nathans_Bylichka_5835_5882","2.8","2.8","3.0","0.4","0.4","0.63","5"
"Nathans_Bylichka_5896_5943","3.0","2.8","3.0","0.0","0.98","0.0","5"
"Nathans_Bylichka_5944_5975","3.0","2.8","3.2","0.0","0.4","0.4","5"
"Nathans_Bylichka_5976_6110","2.4","3.6","2.8","0.8","0.8","0.98","5"
"Nathans_Bylichka_6123_6191","2.6","3.2","3.0","0.49","0.4","0.63","5"
"Nathans_Bylichka_6192_6298","2.2","3.0","2.4","0.75","0.63","0.8","5"
"Nathans_Bylichka_6299_6393","3.0","3.0","3.0","0.0","0.0","0.0","2"
"Nathans_Bylichka_63_80","3.0","2.6","3.2","0.63","1.02","0.4","5"
"Nathans_Bylichka_6394_6480","2.5","3.0","3.25","0.87","0.0","0.43","4"
"Nathans_Bylichka_6493_6528","3.0","2.8","3.4","0.0","0.4","0.49","5"
"Nathans_Bylichka_6529_6604","2.8","2.8","3.0","0.4","0.4","0.0","5"
"Nathans_Bylichka_6605_6651","2.8","3.0","3.0","0.4","0.0","0.0","5"
"Nathans_Bylichka_6652_6942","3.2","2.8","3.0","0.4","0.4","0.0","5"
"Nathans_Bylichka_679_749","3.4","2.8","3.2","0.49","0.4","0.4","5"
"Nathans_Bylichka_6943_7160","2.2","3.0","2.0","0.4","0.89","0.89","5"
"Nathans_Bylichka_7173_7258","3.0","3.2","3.4","0.0","0.4","0.49","5"
"Nathans_Bylichka_7259_7300","2.2","2.6","2.6","0.4","0.49","0.49","5"
"Nathans_Bylichka_7301_7316","2.67","3.0","3.33","0.47","0.58","0.75","6"
"Nathans_Bylichka_7317_7396","3.0","2.5","3.0","0.0","0.5","0.0","2"
"Nathans_Bylichka_7397_7402","2.8","3.0","3.0","0.4","0.63","0.63","5"
"Nathans_Bylichka_7403_7443","2.6","2.8","3.0","0.49","0.4","0.63","5"
"Nathans_Bylichka_7444_7511","2.0","3.8","2.6","0.63","0.75","0.8","5"
"Nathans_Bylichka_750_884","3.2","3.4","3.2","0.4","0.49","0.4","5"
"Nathans_Bylichka_7512_7596","2.2","3.2","2.8","0.4","0.4","0.75","5"
"Nathans_Bylichka_7597_7686","2.0","3.5","2.0","0.0","0.5","0.0","2"
"Nathans_Bylichka_7687_7697","3.2","3.0","2.0","0.4","0.63","0.63","5"
"Nathans_Bylichka_7698_7712","3.0","2.5","3.0","0.0","0.5","0.0","2"
"Nathans_Bylichka_7713_7788","2.6","3.0","2.4","0.8","0.63","0.8","5"
"Nathans_Bylichka_7822_7897","2.8","3.0","2.8","0.4","0.63","0.4","5"
"Nathans_Bylichka_7898_7944","3.0","3.2","2.8","0.0","0.4","0.4","5"
"Nathans_Bylichka_7945_8097","2.4","3.0","3.0","0.49","0.0","0.0","5"
"Nathans_Bylichka_8098_8190","2.8","2.8","2.8","0.4","0.4","0.4","5"
"Nathans_Bylichka_8204_8285","2.8","3.0","3.0","0.4","0.63","0.0","5"
"Nathans_Bylichka_8286_8344","2.67","3.33","2.67","0.47","0.47","0.47","3"
"Nathans_Bylichka_8345_8399","2.0","3.6","2.4","0.0","0.49","0.8","5"
"Nathans_Bylichka_8400_8438","2.4","3.0","3.0","0.49","0.0","0.0","5"
"Nathans_Bylichka_8439_8519","2.8","3.0","3.0","0.4","0.63","0.89","5"
"Nathans_Bylichka_8533_8571","3.0","2.8","3.0","0.0","0.4","0.63","5"
"Nathans_Bylichka_8572_8622","3.0","3.2","3.4","0.0","0.4","0.49","5"
"Nathans_Bylichka_8635_8651","3.0","3.0","3.0","0.0","0.0","0.0","5"
"Nathans_Bylichka_8652_8742","2.4","3.8","2.6","0.49","0.4","0.8","5"
"Nathans_Bylichka_8743_8785","2.8","3.2","3.0","0.4","0.4","0.0","5"
"Nathans_Bylichka_8786_8794","3.0","2.6","3.2","0.0","0.49","0.4","5"
"Nathans_Bylichka_8795_8822","3.4","2.6","3.8","0.49","0.49","0.4","5"
"Nathans_Bylichka_8835_8866","3.0","2.4","3.0","0.63","0.8","0.89","5"
"Nathans_Bylichka_8835_8911","3.67","3.0","3.0","0.47","0.0","0.0","3"
"Nathans_Bylichka_885_952","3.0","2.6","3.0","0.0","0.8","0.0","5"
"Nathans_Bylichka_8924_8950","3.4","3.2","3.2","0.8","0.4","0.4","5"
"Nathans_Bylichka_8951_8966","3.2","3.0","3.0","0.4","0.63","0.63","5"
"Nathans_Bylichka_8967_9008","2.6","3.0","3.2","0.49","0.0","0.4","5"
"Nathans_Bylichka_9021_9053","2.8","3.2","2.6","0.4","0.4","0.49","5"
"Nathans_Bylichka_9054_9070","2.67","3.67","3.0","0.47","0.47","0.0","3"
"Nathans_Bylichka_9071_9085","3.4","3.0","3.2","0.8","0.0","0.4","5"
"Nathans_Bylichka_9086_9116","3.0","3.0","3.0","0.0","0.63","0.63","5"
"Nathans_Bylichka_9129_9163","3.0","3.2","3.0","0.0","0.4","0.63","5"
"Nathans_Bylichka_9164_9210","1.83","3.33","3.33","0.9","0.94","1.49","6"
"Nathans_Bylichka_9223_9267","3.0","3.8","3.0","0.63","0.4","0.63","5"
"Nathans_Bylichka_9268_9290","2.6","3.0","3.0","0.49","0.0","0.0","5"
"Nathans_Bylichka_9291_9317","2.8","3.2","2.8","0.4","0.4","0.4","5"
"Nathans_Bylichka_9330_9350","3.0","2.8","2.8","0.0","0.4","0.4","5"
"Nathans_Bylichka_9351_9358","2.8","3.0","3.0","0.4","0.0","0.0","5"
"Nathans_Bylichka_9359_9422","2.8","3.2","3.0","0.4","0.4","0.63","5"
"Nathans_Bylichka_940_952","3.2","3.0","2.8","0.75","0.63","0.75","5"
"Nathans_Bylichka_9435_9491","3.0","2.2","3.0","0.0","0.75","0.0","5"
"Nathans_Bylichka_9492_9541","2.8","2.6","3.0","0.4","0.49","0.0","5"
"Nathans_Bylichka_9542_9549","3.0","2.6","3.0","0.0","0.8","0.0","5"
"Nathans_Bylichka_9542_9557","3.0","2.8","3.0","0.0","0.4","0.0","5"
"Nathans_Bylichka_9558_9574","3.0","3.2","3.4","0.0","0.4","0.49","5"
"Nathans_Bylichka_9575_9668","2.5","3.0","3.0","0.5","0.0","0.0","2"
"Nathans_Bylichka_965_1162","3.0","3.2","3.0","0.0","0.4","0.0","5"
"Nathans_Bylichka_9669_9724","2.6","3.2","3.2","0.49","0.4","0.4","5"
"Nathans_Bylichka_9725_9762","3.0","3.2","3.0","0.0","0.4","0.0","5"
"Nathans_Bylichka_9775_9790","2.8","3.8","3.8","0.75","0.4","0.4","5"
"Nathans_Bylichka_9791_9832","2.8","3.0","3.2","0.4","0.0","0.4","5"
"Nathans_Bylichka_9833_9921","3.2","3.2","3.0","0.4","0.75","0.63","5"
"Nathans_Bylichka_9922_9995","3.0","3.2","3.4","0.0","0.4","0.49","5"
"Nathans_Bylichka_9996_10042","3.0","3.0","2.8","0.0","0.0","0.4","5"
"NWF1_1024_1327","3.6","3.4","3.4","0.8","0.49","0.49","5"
"NWF1_1337_1419","3.0","2.67","3.67","0.0","0.47","0.47","3"
"NWF1_1420_1506","3.6","3.0","3.0","0.49","0.0","0.0","5"
"NWF1_1507_1572","3.0","3.2","3.0","0.0","0.4","0.0","5"
"NWF1_154_178","3.2","2.6","3.0","0.4","0.8","0.0","5"
"NWF1_1573_1583","3.0","3.6","3.4","0.0","0.49","0.49","5"
"NWF1_1606_1664","3.0","3.0","3.0","0.0","0.0","0.0","5"
"NWF1_1665_1720","3.4","3.0","3.0","0.49","0.0","0.0","5"
"NWF1_1721_1884","3.4","3.2","3.2","0.49","0.75","0.4","5"
"NWF1_1802_1847","4.0","3.0","3.0","0.0","0.0","0.0","3"
"NWF1_187_333","3.8","3.4","3.0","0.4","0.49","0.0","5"
"NWF1_1904_2170","3.0","3.33","3.33","0.0","0.47","0.47","3"
"NWF1_2180_2197","3.0","2.6","2.8","0.0","0.49","0.4","5"
"NWF1_2207_2523","3.0","3.0","3.0","0.0","0.0","0.0","2"
"NWF1_2524_2601","3.0","3.2","3.0","0.0","0.4","0.0","5"
"NWF1_2611_2734","3.6","3.2","3.6","0.49","0.75","0.49","5"
"NWF1_2735_3005","4.2","3.8","3.6","0.4","0.75","0.49","5"
"NWF1_3025_3073","3.33","3.0","3.0","0.47","0.0","0.0","3"
"NWF1_3083_3121","4.0","3.5","3.0","1.0","0.5","0.0","2"
"NWF1_31_144","3.0","2.8","3.0","0.0","0.4","0.0","5"
"NWF1_3131_3283","3.6","3.8","3.4","0.49","0.75","0.8","5"
"NWF1_3284_3432","3.2","3.2","3.2","0.4","0.4","0.4","5"
"NWF1_343_470","3.4","3.2","3.2","0.49","0.4","0.4","5"
"NWF1_3433_3556","3.4","3.6","3.2","0.49","0.49","0.4","5"
"NWF1_3566_3635","3.8","3.2","3.4","0.4","0.4","0.49","5"
"NWF1_3636_3717","3.8","3.0","3.4","0.75","0.63","0.49","5"
"NWF1_3718_3825","3.2","3.0","3.0","0.4","0.0","0.0","5"
"NWF1_3826_3897","3.2","3.0","3.0","0.4","0.0","0.0","5"
"NWF1_3907_4032","3.2","3.2","3.2","0.4","0.4","0.4","5"
"NWF1_4033_4097","3.2","2.8","3.2","0.4","0.98","0.4","5"
"NWF1_4107_4255","3.8","2.8","3.4","0.4","0.4","0.49","5"
"NWF1_4265_4369","3.2","3.0","3.2","0.4","0.0","0.4","5"
"NWF1_4379_4549","3.0","3.0","3.0","0.0","0.0","0.0","5"
"NWF1_4559_4637","3.2","3.4","3.2","0.4","0.49","0.75","5"
"NWF1_4638_4765","3.4","2.8","3.2","0.49","0.98","0.4","5"
"NWF1_4766_4860","3.0","2.67","3.33","0.0","0.47","0.94","3"
"NWF1_480_629","3.8","3.4","3.6","0.75","0.49","0.8","5"
"NWF1_4992_5073","3.4","2.8","3.0","0.49","0.75","0.0","5"
"NWF1_5083_5239","3.0","2.8","3.0","0.0","0.4","0.0","5"
"NWF1_5240_5356","3.2","3.2","3.0","0.4","0.4","0.0","5"
"NWF1_5357_5367","4.2","3.8","3.0","0.4","0.4","0.0","5"
"NWF1_630_741","3.6","3.2","3.0","0.8","0.4","0.0","5"
"NWF1_751_856","3.2","3.2","3.4","0.4","0.4","0.49","5"
"NWF1_857_1014","3.4","3.6","3.2","0.49","0.8","0.4","5"
"NYTnewswire1_1032_1159","3.2","3.2","3.2","0.4","0.4","0.4","5"
"NYTnewswire1_1160_1233","3.0","3.2","3.2","0.0","0.4","0.4","5"
"NYTnewswire1_1234_1321","3.4","2.8","2.6","0.49","0.4","0.49","5"
"NYTnewswire1_124_163","3.0","3.4","3.2","0.0","0.49","0.4","5"
"NYTnewswire1_1322_1374","3.0","3.0","3.33","0.0","0.0","0.47","3"
"NYTnewswire1_1380_1414","3.8","3.2","2.8","0.98","0.98","1.33","5"
"NYTnewswire1_1380_1457","3.5","3.0","3.33","0.5","0.58","0.47","6"
"NYTnewswire1_1458_1558","3.8","3.4","3.6","0.75","0.8","0.49","5"
"NYTnewswire1_1559_1625","3.2","2.4","3.4","0.75","0.49","0.49","5"
"NYTnewswire1_1631_1745","2.8","3.2","3.2","0.4","0.4","0.75","5"
"NYTnewswire1_1746_1763","2.6","3.0","3.2","0.49","0.0","0.98","5"
"NYTnewswire1_1764_1816","3.8","3.2","3.0","0.75","0.4","0.0","5"
"NYTnewswire1_1817_1923","3.4","3.0","3.4","0.8","0.63","0.8","5"
"NYTnewswire1_1929_2013","3.2","3.2","3.2","0.4","0.4","0.4","5"
"NYTnewswire1_2014_2087","3.2","3.0","3.2","0.4","0.0","0.4","5"
"NYTnewswire1_2093_2129","3.8","3.0","3.6","0.75","0.63","0.8","5"
"NYTnewswire1_2093_2166","3.0","3.0","3.0","0.0","0.0","0.0","3"
"NYTnewswire1_2167_2245","3.6","3.6","3.6","0.49","0.49","0.49","5"
"NYTnewswire1_2251_2343","3.8","3.2","3.0","0.4","0.4","0.0","5"
"NYTnewswire1_2349_2392","2.8","3.2","3.2","0.4","0.4","0.4","5"
"NYTnewswire1_2349_2423","3.0","2.75","3.0","0.0","0.43","0.0","4"
"NYTnewswire1_2424_2481","2.6","3.2","3.4","0.49","0.4","1.02","5"
"NYTnewswire1_2482_2532","3.33","3.33","3.0","0.47","0.47","0.0","3"
"NYTnewswire1_2533_2606","3.8","3.2","3.2","0.4","0.75","0.4","5"
"NYTnewswire1_2612_2727","3.2","3.2","3.4","0.4","0.4","0.49","5"
"NYTnewswire1_268_471","3.0","2.67","3.0","0.0","0.47","0.0","3"
"NYTnewswire1_2728_2858","3.4","3.0","3.0","0.8","0.63","0.0","5"
"NYTnewswire1_2864_3021","3.0","3.2","3.0","0.0","0.4","0.0","5"
"NYTnewswire1_3027_3091","2.33","2.0","2.67","0.47","0.0","0.94","3"
"NYTnewswire1_3092_3166","3.6","3.0","3.4","0.49","0.0","0.49","5"
"NYTnewswire1_3167_3223","4.0","4.0","3.4","0.63","0.63","0.8","5"
"NYTnewswire1_3229_3348","3.2","3.2","3.2","0.4","0.4","0.4","5"
"NYTnewswire1_3349_3431","3.2","3.0","3.2","0.4","0.63","0.4","5"
"NYTnewswire1_3437_3469","2.75","2.75","2.0","0.43","0.43","0.71","4"
"NYTnewswire1_3437_3480","2.8","2.6","2.8","0.4","0.8","0.4","5"
"NYTnewswire1_3486_3604","3.0","3.0","3.0","0.0","0.0","0.0","2"
"NYTnewswire1_3605_3757","2.5","3.0","3.0","0.5","0.0","0.0","2"
"NYTnewswire1_3763_3988","2.6","3.0","2.8","0.49","0.63","0.4","5"
"NYTnewswire1_3994_4055","3.2","3.2","3.4","0.4","0.4","0.49","5"
"NYTnewswire1_3994_4118","3.2","3.2","3.2","0.4","0.4","0.4","5"
"NYTnewswire1_4119_4221","1.6","3.0","2.8","0.49","0.63","0.75","5"
"NYTnewswire1_4227_4360","2.8","2.8","2.8","0.75","0.4","0.4","5"
"NYTnewswire1_477_546","3.6","3.2","3.0","0.8","0.75","0.0","5"
"NYTnewswire1_547_638","3.5","3.5","3.5","0.5","0.5","0.5","2"
"NYTnewswire1_639_730","3.0","2.67","3.67","0.0","0.47","0.47","3"
"NYTnewswire1_736_846","3.0","2.8","3.2","0.0","0.4","0.4","5"
"NYTnewswire1_847_1026","3.0","3.2","3.2","0.0","0.4","0.4","5"
"NYTnewswire2_1206_1435","2.8","3.4","2.6","0.98","0.8","0.8","5"
"NYTnewswire2_1436_1488","2.8","2.8","2.6","0.4","0.4","0.49","5"
"NYTnewswire2_148_215","2.0","3.6","2.6","0.63","0.49","0.49","5"
"NYTnewswire2_1494_1595","3.0","3.0","3.0","0.0","0.0","0.0","5"
"NYTnewswire2_1601_1773","2.67","3.0","3.0","0.47","0.0","0.0","3"
"NYTnewswire2_1774_1985","2.4","3.0","3.0","0.8","0.0","0.63","5"
"NYTnewswire2_1991_2199","2.4","3.0","3.2","0.8","0.63","0.75","5"
"NYTnewswire2_2200_2256","3.0","2.8","3.0","0.0","0.4","0.0","5"
"NYTnewswire2_2262_2423","3.2","3.0","3.0","0.4","0.63","0.0","5"
"NYTnewswire2_2424_2630","3.0","3.2","3.0","0.0","0.4","0.0","5"
"NYTnewswire2_2636_2795","3.0","3.0","3.0","0.0","0.0","0.0","5"
"NYTnewswire2_2755_2795","3.4","3.6","3.6","0.49","0.8","0.8","5"
"NYTnewswire2_2801_3068","2.6","3.0","3.0","0.49","0.0","0.0","5"
"NYTnewswire2_3074_3144","1.75","3.25","2.0","0.43","0.43","0.71","4"
"NYTnewswire2_3145_3210","2.8","2.8","2.8","0.4","0.4","0.4","5"
