id	document	category	subcategory
The_Black_Willow_14834_14885	The_Black_Willow	fiction	 
The_Black_Willow_14886_15003	The_Black_Willow	fiction	 
The_Black_Willow_15016_15081	The_Black_Willow	fiction	 
The_Black_Willow_15016_15051	The_Black_Willow	fiction	 
The_Black_Willow_15082_15119	The_Black_Willow	fiction	 
The_Black_Willow_15120_15181	The_Black_Willow	fiction	 
The_Black_Willow_15195_15329	The_Black_Willow	fiction	 
The_Black_Willow_15195_15207	The_Black_Willow	fiction	 
The_Black_Willow_15221_15329	The_Black_Willow	fiction	 
The_Black_Willow_15330_15384	The_Black_Willow	fiction	 
The_Black_Willow_15385_15444	The_Black_Willow	fiction	 
The_Black_Willow_15457_15526	The_Black_Willow	fiction	 
The_Black_Willow_15527_15729	The_Black_Willow	fiction	 
The_Black_Willow_15755_15885	The_Black_Willow	fiction	 
The_Black_Willow_15886_16079	The_Black_Willow	fiction	 
The_Black_Willow_16080_16168	The_Black_Willow	fiction	 
The_Black_Willow_16169_16204	The_Black_Willow	fiction	 
The_Black_Willow_16217_16259	The_Black_Willow	fiction	 
The_Black_Willow_16272_16365	The_Black_Willow	fiction	 
The_Black_Willow_16366_16489	The_Black_Willow	fiction	 
The_Black_Willow_16366_16371	The_Black_Willow	fiction	 
The_Black_Willow_16382_16489	The_Black_Willow	fiction	 
The_Black_Willow_16502_16537	The_Black_Willow	fiction	 
The_Black_Willow_16502_16516	The_Black_Willow	fiction	 
The_Black_Willow_16538_16592	The_Black_Willow	fiction	 
The_Black_Willow_16593_16681	The_Black_Willow	fiction	 
The_Black_Willow_16682_16715	The_Black_Willow	fiction	 
The_Black_Willow_16716_16905	The_Black_Willow	fiction	 
The_Black_Willow_16906_16970	The_Black_Willow	fiction	 
The_Black_Willow_16983_17128	The_Black_Willow	fiction	 
The_Black_Willow_17129_17291	The_Black_Willow	fiction	 
The_Black_Willow_17292_17449	The_Black_Willow	fiction	 
The_Black_Willow_17450_17523	The_Black_Willow	fiction	 
The_Black_Willow_17524_17621	The_Black_Willow	fiction	 
The_Black_Willow_17622_17706	The_Black_Willow	fiction	 
The_Black_Willow_17719_17801	The_Black_Willow	fiction	 
The_Black_Willow_17802_17945	The_Black_Willow	fiction	 
The_Black_Willow_17946_18187	The_Black_Willow	fiction	 
The_Black_Willow_18200_18288	The_Black_Willow	fiction	 
The_Black_Willow_18289_18503	The_Black_Willow	fiction	 
The_Black_Willow_18504_18609	The_Black_Willow	fiction	 
The_Black_Willow_18610_18661	The_Black_Willow	fiction	 
The_Black_Willow_18662_18777	The_Black_Willow	fiction	 
The_Black_Willow_18778_18831	The_Black_Willow	fiction	 
The_Black_Willow_18832_18943	The_Black_Willow	fiction	 
The_Black_Willow_18956_19051	The_Black_Willow	fiction	 
The_Black_Willow_19052_19147	The_Black_Willow	fiction	 
The_Black_Willow_19160_19204	The_Black_Willow	fiction	 
The_Black_Willow_19205_19305	The_Black_Willow	fiction	 
The_Black_Willow_19306_19439	The_Black_Willow	fiction	 
The_Black_Willow_19452_19586	The_Black_Willow	fiction	 
The_Black_Willow_19587_19933	The_Black_Willow	fiction	 
The_Black_Willow_19934_20143	The_Black_Willow	fiction	 
The_Black_Willow_20156_20176	The_Black_Willow	fiction	 
The_Black_Willow_20177_20324	The_Black_Willow	fiction	 
The_Black_Willow_20325_20450	The_Black_Willow	fiction	 
The_Black_Willow_20451_20665	The_Black_Willow	fiction	 
The_Black_Willow_20679_20832	The_Black_Willow	fiction	 
The_Black_Willow_20833_21069	The_Black_Willow	fiction	 
The_Black_Willow_21070_21151	The_Black_Willow	fiction	 
The_Black_Willow_21152_21274	The_Black_Willow	fiction	 
The_Black_Willow_21275_21323	The_Black_Willow	fiction	 
The_Black_Willow_21324_21420	The_Black_Willow	fiction	 
The_Black_Willow_21421_21773	The_Black_Willow	fiction	 
The_Black_Willow_21774_22029	The_Black_Willow	fiction	 
The_Black_Willow_22030_22144	The_Black_Willow	fiction	 
The_Black_Willow_22157_22274	The_Black_Willow	fiction	 
The_Black_Willow_22275_22363	The_Black_Willow	fiction	 
The_Black_Willow_22364_22580	The_Black_Willow	fiction	 
The_Black_Willow_22581_22777	The_Black_Willow	fiction	 
The_Black_Willow_22790_22974	The_Black_Willow	fiction	 
The_Black_Willow_22975_23330	The_Black_Willow	fiction	 
110CYL068_18_24	110CYL068	letters	philanthropic-fundraising
110CYL068_31_156	110CYL068	letters	philanthropic-fundraising
110CYL068_163_275	110CYL068	letters	philanthropic-fundraising
110CYL068_276_386	110CYL068	letters	philanthropic-fundraising
110CYL068_387_522	110CYL068	letters	philanthropic-fundraising
110CYL068_523_653	110CYL068	letters	philanthropic-fundraising
110CYL068_660_695	110CYL068	letters	philanthropic-fundraising
110CYL068_702_771	110CYL068	letters	philanthropic-fundraising
110CYL068_778_1035	110CYL068	letters	philanthropic-fundraising
110CYL068_1036_1079	110CYL068	letters	philanthropic-fundraising
110CYL068_1079_1110	110CYL068	letters	philanthropic-fundraising
110CYL068_1110_1127	110CYL068	letters	philanthropic-fundraising
110CYL068_1127_1130	110CYL068	letters	philanthropic-fundraising
110CYL068_1137_1188	110CYL068	letters	philanthropic-fundraising
110CYL068_1189_1328	110CYL068	letters	philanthropic-fundraising
110CYL068_1329_1475	110CYL068	letters	philanthropic-fundraising
110CYL068_1475_1558	110CYL068	letters	philanthropic-fundraising
110CYL068_1559_1601	110CYL068	letters	philanthropic-fundraising
110CYL068_1608_1658	110CYL068	letters	philanthropic-fundraising
110CYL068_1659_1810	110CYL068	letters	philanthropic-fundraising
110CYL068_1811_1946	110CYL068	letters	philanthropic-fundraising
110CYL068_1946_1997	110CYL068	letters	philanthropic-fundraising
110CYL068_2004_2039	110CYL068	letters	philanthropic-fundraising
110CYL068_2040_2141	110CYL068	letters	philanthropic-fundraising
110CYL068_2141_2194	110CYL068	letters	philanthropic-fundraising
110CYL068_2195_2216	110CYL068	letters	philanthropic-fundraising
110CYL068_2216_2266	110CYL068	letters	philanthropic-fundraising
110CYL068_2273_2373	110CYL068	letters	philanthropic-fundraising
110CYL068_2374_2413	110CYL068	letters	philanthropic-fundraising
110CYL068_2420_2501	110CYL068	letters	philanthropic-fundraising
110CYL068_2508_2518	110CYL068	letters	philanthropic-fundraising
110CYL068_2525_2582	110CYL068	letters	philanthropic-fundraising
110CYL068_2589_2593	110CYL068	letters	philanthropic-fundraising
110CYL068_2594_2642	110CYL068	letters	philanthropic-fundraising
110CYL068_2643_2750	110CYL068	letters	philanthropic-fundraising
110CYL068_2751_2841	110CYL068	letters	philanthropic-fundraising
110CYL069_18_35	110CYL069	letters	philanthropic-fundraising
110CYL069_42_62	110CYL069	letters	philanthropic-fundraising
110CYL069_69_206	110CYL069	letters	philanthropic-fundraising
110CYL069_207_260	110CYL069	letters	philanthropic-fundraising
110CYL069_267_291	110CYL069	letters	philanthropic-fundraising
110CYL069_298_312	110CYL069	letters	philanthropic-fundraising
110CYL069_313_453	110CYL069	letters	philanthropic-fundraising
110CYL069_460_512	110CYL069	letters	philanthropic-fundraising
110CYL069_513_544	110CYL069	letters	philanthropic-fundraising
110CYL069_545_682	110CYL069	letters	philanthropic-fundraising
110CYL069_689_842	110CYL069	letters	philanthropic-fundraising
110CYL069_843_964	110CYL069	letters	philanthropic-fundraising
110CYL069_971_1145	110CYL069	letters	philanthropic-fundraising
110CYL069_1152_1284	110CYL069	letters	philanthropic-fundraising
110CYL069_1285_1401	110CYL069	letters	philanthropic-fundraising
110CYL069_1402_1477	110CYL069	letters	philanthropic-fundraising
110CYL069_1478_1554	110CYL069	letters	philanthropic-fundraising
110CYL069_1561_1631	110CYL069	letters	philanthropic-fundraising
110CYL069_1638_1786	110CYL069	letters	philanthropic-fundraising
110CYL069_1793_1857	110CYL069	letters	philanthropic-fundraising
110CYL069_1858_1935	110CYL069	letters	philanthropic-fundraising
110CYL069_1936_1967	110CYL069	letters	philanthropic-fundraising
110CYL069_1968_1985	110CYL069	letters	philanthropic-fundraising
110CYL069_1986_1993	110CYL069	letters	philanthropic-fundraising
110CYL069_2000_2165	110CYL069	letters	philanthropic-fundraising
110CYL069_2166_2322	110CYL069	letters	philanthropic-fundraising
110CYL069_2329_2471	110CYL069	letters	philanthropic-fundraising
110CYL069_2472_2551	110CYL069	letters	philanthropic-fundraising
110CYL069_2552_2596	110CYL069	letters	philanthropic-fundraising
110CYL069_2603_2727	110CYL069	letters	philanthropic-fundraising
110CYL069_2728_2826	110CYL069	letters	philanthropic-fundraising
110CYL069_2833_2895	110CYL069	letters	philanthropic-fundraising
110CYL069_2896_2948	110CYL069	letters	philanthropic-fundraising
110CYL069_2955_2997	110CYL069	letters	philanthropic-fundraising
110CYL069_2998_3069	110CYL069	letters	philanthropic-fundraising
110CYL069_3070_3134	110CYL069	letters	philanthropic-fundraising
110CYL069_3141_3151	110CYL069	letters	philanthropic-fundraising
110CYL069_3152_3165	110CYL069	letters	philanthropic-fundraising
110CYL069_3166_3231	110CYL069	letters	philanthropic-fundraising
110CYL069_3238_3328	110CYL069	letters	philanthropic-fundraising
110CYL069_3329_3408	110CYL069	letters	philanthropic-fundraising
110CYL069_3409_3451	110CYL069	letters	philanthropic-fundraising
110CYL069_3458_3552	110CYL069	letters	philanthropic-fundraising
110CYL069_3559_3569	110CYL069	letters	philanthropic-fundraising
110CYL069_3590_3635	110CYL069	letters	philanthropic-fundraising
110CYL070_18_35	110CYL070	letters	philanthropic-fundraising
110CYL070_42_72	110CYL070	letters	philanthropic-fundraising
110CYL070_79_128	110CYL070	letters	philanthropic-fundraising
110CYL070_135_187	110CYL070	letters	philanthropic-fundraising
110CYL070_188_263	110CYL070	letters	philanthropic-fundraising
110CYL070_264_371	110CYL070	letters	philanthropic-fundraising
110CYL070_378_418	110CYL070	letters	philanthropic-fundraising
110CYL070_419_498	110CYL070	letters	philanthropic-fundraising
110CYL070_499_580	110CYL070	letters	philanthropic-fundraising
110CYL070_587_626	110CYL070	letters	philanthropic-fundraising
110CYL070_627_640	110CYL070	letters	philanthropic-fundraising
110CYL070_641_833	110CYL070	letters	philanthropic-fundraising
110CYL070_840_1012	110CYL070	letters	philanthropic-fundraising
110CYL070_1013_1100	110CYL070	letters	philanthropic-fundraising
110CYL070_1101_1127	110CYL070	letters	philanthropic-fundraising
110CYL070_1134_1181	110CYL070	letters	philanthropic-fundraising
110CYL070_1182_1214	110CYL070	letters	philanthropic-fundraising
110CYL070_1221_1263	110CYL070	letters	philanthropic-fundraising
110CYL070_1264_1318	110CYL070	letters	philanthropic-fundraising
110CYL070_1325_1335	110CYL070	letters	philanthropic-fundraising
110CYL070_1342_1371	110CYL070	letters	philanthropic-fundraising
110CYL071_18_35	110CYL071	letters	philanthropic-fundraising
110CYL071_42_48	110CYL071	letters	philanthropic-fundraising
110CYL071_55_94	110CYL071	letters	philanthropic-fundraising
110CYL071_95_168	110CYL071	letters	philanthropic-fundraising
110CYL071_175_239	110CYL071	letters	philanthropic-fundraising
110CYL071_246_283	110CYL071	letters	philanthropic-fundraising
110CYL071_284_391	110CYL071	letters	philanthropic-fundraising
110CYL071_398_457	110CYL071	letters	philanthropic-fundraising
110CYL071_458_550	110CYL071	letters	philanthropic-fundraising
110CYL071_557_605	110CYL071	letters	philanthropic-fundraising
110CYL071_606_664	110CYL071	letters	philanthropic-fundraising
110CYL071_665_698	110CYL071	letters	philanthropic-fundraising
110CYL071_705_892	110CYL071	letters	philanthropic-fundraising
110CYL071_899_985	110CYL071	letters	philanthropic-fundraising
110CYL071_986_1107	110CYL071	letters	philanthropic-fundraising
110CYL071_1114_1167	110CYL071	letters	philanthropic-fundraising
110CYL071_1168_1224	110CYL071	letters	philanthropic-fundraising
110CYL071_1231_1280	110CYL071	letters	philanthropic-fundraising
110CYL071_1281_1339	110CYL071	letters	philanthropic-fundraising
110CYL071_1340_1405	110CYL071	letters	philanthropic-fundraising
110CYL071_1412_1547	110CYL071	letters	philanthropic-fundraising
110CYL071_1548_1607	110CYL071	letters	philanthropic-fundraising
110CYL071_1614_1719	110CYL071	letters	philanthropic-fundraising
110CYL071_1720_1830	110CYL071	letters	philanthropic-fundraising
110CYL071_1837_1955	110CYL071	letters	philanthropic-fundraising
110CYL071_1962_2031	110CYL071	letters	philanthropic-fundraising
110CYL071_2038_2263	110CYL071	letters	philanthropic-fundraising
110CYL071_2270_2322	110CYL071	letters	philanthropic-fundraising
110CYL071_2323_2391	110CYL071	letters	philanthropic-fundraising
110CYL071_2392_2518	110CYL071	letters	philanthropic-fundraising
110CYL071_2525_2535	110CYL071	letters	philanthropic-fundraising
110CYL071_2542_2571	110CYL071	letters	philanthropic-fundraising
110CYL071_2578_2582	110CYL071	letters	philanthropic-fundraising
110CYL071_2583_2616	110CYL071	letters	philanthropic-fundraising
110CYL071_2617_2795	110CYL071	letters	philanthropic-fundraising
110CYL072_18_123	110CYL072	letters	philanthropic-fundraising
110CYL072_130_264	110CYL072	letters	philanthropic-fundraising
110CYL072_271_313	110CYL072	letters	philanthropic-fundraising
110CYL072_314_412	110CYL072	letters	philanthropic-fundraising
110CYL072_413_518	110CYL072	letters	philanthropic-fundraising
110CYL072_525_641	110CYL072	letters	philanthropic-fundraising
110CYL072_642_721	110CYL072	letters	philanthropic-fundraising
110CYL072_728_754	110CYL072	letters	philanthropic-fundraising
110CYL072_755_835	110CYL072	letters	philanthropic-fundraising
110CYL072_836_851	110CYL072	letters	philanthropic-fundraising
110CYL072_852_862	110CYL072	letters	philanthropic-fundraising
110CYL072_869_924	110CYL072	letters	philanthropic-fundraising
110CYL072_931_969	110CYL072	letters	philanthropic-fundraising
110CYL200_18_32	110CYL200	letters	philanthropic-fundraising
110CYL200_39_65	110CYL200	letters	philanthropic-fundraising
110CYL200_72_82	110CYL200	letters	philanthropic-fundraising
110CYL200_89_209	110CYL200	letters	philanthropic-fundraising
110CYL200_210_382	110CYL200	letters	philanthropic-fundraising
110CYL200_389_480	110CYL200	letters	philanthropic-fundraising
110CYL200_481_588	110CYL200	letters	philanthropic-fundraising
110CYL200_589_724	110CYL200	letters	philanthropic-fundraising
110CYL200_731_787	110CYL200	letters	philanthropic-fundraising
110CYL200_788_832	110CYL200	letters	philanthropic-fundraising
110CYL200_833_946	110CYL200	letters	philanthropic-fundraising
110CYL200_947_1076	110CYL200	letters	philanthropic-fundraising
110CYL200_1083_1283	110CYL200	letters	philanthropic-fundraising
110CYL200_1290_1428	110CYL200	letters	philanthropic-fundraising
110CYL200_1429_1568	110CYL200	letters	philanthropic-fundraising
110CYL200_1569_1610	110CYL200	letters	philanthropic-fundraising
110CYL200_1611_1668	110CYL200	letters	philanthropic-fundraising
110CYL200_1675_1703	110CYL200	letters	philanthropic-fundraising
110CYL200_1710_1804	110CYL200	letters	philanthropic-fundraising
110CYL200_1805_2047	110CYL200	letters	philanthropic-fundraising
110CYL200_2048_2113	110CYL200	letters	philanthropic-fundraising
110CYL200_2120_2281	110CYL200	letters	philanthropic-fundraising
110CYL200_2282_2388	110CYL200	letters	philanthropic-fundraising
110CYL200_2395_2491	110CYL200	letters	philanthropic-fundraising
110CYL200_2492_2541	110CYL200	letters	philanthropic-fundraising
110CYL200_2548_2558	110CYL200	letters	philanthropic-fundraising
110CYL200_2565_2594	110CYL200	letters	philanthropic-fundraising
112C-L012_18_31	112C-L012	letters	philanthropic-fundraising
112C-L012_38_63	112C-L012	letters	philanthropic-fundraising
112C-L012_70_76	112C-L012	letters	philanthropic-fundraising
112C-L012_83_183	112C-L012	letters	philanthropic-fundraising
112C-L012_184_255	112C-L012	letters	philanthropic-fundraising
112C-L012_256_305	112C-L012	letters	philanthropic-fundraising
112C-L012_312_402	112C-L012	letters	philanthropic-fundraising
112C-L012_409_634	112C-L012	letters	philanthropic-fundraising
112C-L012_641_784	112C-L012	letters	philanthropic-fundraising
112C-L012_785_815	112C-L012	letters	philanthropic-fundraising
112C-L012_816_865	112C-L012	letters	philanthropic-fundraising
112C-L012_872_930	112C-L012	letters	philanthropic-fundraising
112C-L012_931_982	112C-L012	letters	philanthropic-fundraising
112C-L012_989_1229	112C-L012	letters	philanthropic-fundraising
112C-L012_1236_1337	112C-L012	letters	philanthropic-fundraising
112C-L012_1344_1562	112C-L012	letters	philanthropic-fundraising
112C-L012_1569_1624	112C-L012	letters	philanthropic-fundraising
112C-L012_1625_1768	112C-L012	letters	philanthropic-fundraising
112C-L012_1775_1785	112C-L012	letters	philanthropic-fundraising
112C-L012_1792_1820	112C-L012	letters	philanthropic-fundraising
112C-L013_18_35	112C-L013	letters	philanthropic-fundraising
112C-L013_42_54	112C-L013	letters	philanthropic-fundraising
112C-L013_61_149	112C-L013	letters	philanthropic-fundraising
112C-L013_156_252	112C-L013	letters	philanthropic-fundraising
112C-L013_253_379	112C-L013	letters	philanthropic-fundraising
112C-L013_380_529	112C-L013	letters	philanthropic-fundraising
112C-L013_530_542	112C-L013	letters	philanthropic-fundraising
112C-L013_549_574	112C-L013	letters	philanthropic-fundraising
112C-L013_575_652	112C-L013	letters	philanthropic-fundraising
112C-L013_653_757	112C-L013	letters	philanthropic-fundraising
112C-L013_758_841	112C-L013	letters	philanthropic-fundraising
112C-L013_842_966	112C-L013	letters	philanthropic-fundraising
112C-L013_973_1053	112C-L013	letters	philanthropic-fundraising
112C-L013_1054_1129	112C-L013	letters	philanthropic-fundraising
112C-L013_1130_1256	112C-L013	letters	philanthropic-fundraising
112C-L013_1257_1343	112C-L013	letters	philanthropic-fundraising
112C-L013_1344_1448	112C-L013	letters	philanthropic-fundraising
112C-L013_1455_1532	112C-L013	letters	philanthropic-fundraising
112C-L013_1533_1591	112C-L013	letters	philanthropic-fundraising
112C-L013_1592_1655	112C-L013	letters	philanthropic-fundraising
112C-L013_1656_1697	112C-L013	letters	philanthropic-fundraising
112C-L013_1698_1850	112C-L013	letters	philanthropic-fundraising
112C-L013_1851_1963	112C-L013	letters	philanthropic-fundraising
112C-L013_1964_2039	112C-L013	letters	philanthropic-fundraising
112C-L013_2046_2161	112C-L013	letters	philanthropic-fundraising
112C-L013_2162_2234	112C-L013	letters	philanthropic-fundraising
112C-L013_2235_2311	112C-L013	letters	philanthropic-fundraising
112C-L013_2312_2388	112C-L013	letters	philanthropic-fundraising
112C-L013_2395_2405	112C-L013	letters	philanthropic-fundraising
112C-L013_2412_2421	112C-L013	letters	philanthropic-fundraising
112C-L014_18_31	112C-L014	letters	philanthropic-fundraising
112C-L014_38_50	112C-L014	letters	philanthropic-fundraising
112C-L014_57_80	112C-L014	letters	philanthropic-fundraising
112C-L014_81_109	112C-L014	letters	philanthropic-fundraising
112C-L014_116_194	112C-L014	letters	philanthropic-fundraising
112C-L014_195_327	112C-L014	letters	philanthropic-fundraising
112C-L014_328_554	112C-L014	letters	philanthropic-fundraising
112C-L014_561_677	112C-L014	letters	philanthropic-fundraising
112C-L014_678_778	112C-L014	letters	philanthropic-fundraising
112C-L014_785_803	112C-L014	letters	philanthropic-fundraising
112C-L014_804_831	112C-L014	letters	philanthropic-fundraising
112C-L014_832_878	112C-L014	letters	philanthropic-fundraising
112C-L014_879_1063	112C-L014	letters	philanthropic-fundraising
112C-L014_1070_1113	112C-L014	letters	philanthropic-fundraising
112C-L014_1114_1137	112C-L014	letters	philanthropic-fundraising
112C-L014_1144_1226	112C-L014	letters	philanthropic-fundraising
112C-L014_1227_1282	112C-L014	letters	philanthropic-fundraising
112C-L014_1289_1335	112C-L014	letters	philanthropic-fundraising
112C-L014_1336_1386	112C-L014	letters	philanthropic-fundraising
112C-L014_1387_1506	112C-L014	letters	philanthropic-fundraising
112C-L014_1513_1538	112C-L014	letters	philanthropic-fundraising
112C-L014_1539_1607	112C-L014	letters	philanthropic-fundraising
112C-L014_1614_1624	112C-L014	letters	philanthropic-fundraising
112C-L014_1631_1655	112C-L014	letters	philanthropic-fundraising
112C-L015_18_47	112C-L015	letters	philanthropic-fundraising
112C-L015_54_230	112C-L015	letters	philanthropic-fundraising
112C-L015_231_324	112C-L015	letters	philanthropic-fundraising
112C-L015_325_413	112C-L015	letters	philanthropic-fundraising
112C-L015_420_473	112C-L015	letters	philanthropic-fundraising
112C-L015_474_620	112C-L015	letters	philanthropic-fundraising
112C-L015_621_695	112C-L015	letters	philanthropic-fundraising
112C-L015_702_858	112C-L015	letters	philanthropic-fundraising
112C-L015_859_939	112C-L015	letters	philanthropic-fundraising
112C-L015_940_1086	112C-L015	letters	philanthropic-fundraising
112C-L015_1087_1146	112C-L015	letters	philanthropic-fundraising
112C-L015_1147_1188	112C-L015	letters	philanthropic-fundraising
112C-L015_1189_1240	112C-L015	letters	philanthropic-fundraising
112C-L015_1247_1334	112C-L015	letters	philanthropic-fundraising
112C-L015_1335_1452	112C-L015	letters	philanthropic-fundraising
112C-L015_1453_1503	112C-L015	letters	philanthropic-fundraising
112C-L015_1504_1606	112C-L015	letters	philanthropic-fundraising
112C-L015_1620_1681	112C-L015	letters	philanthropic-fundraising
112C-L015_1682_1813	112C-L015	letters	philanthropic-fundraising
112C-L015_1820_1880	112C-L015	letters	philanthropic-fundraising
